	130A1	130A2	130A3	130G1	130G2	130G3
SLC45A3	244.43995701166	303.758445375303	253.675831452266	404.169745835725	336.112050327506	359.615614031295
NUCKS1	112197.04815172	88686.1458590776	72957.8195765216	140458.990879544	137264.905567511	133774.874202348
SNORA72	5.35269978857649	5.66009525544043	2.16816949959202	10.0042016295972	7.66067351173803	4.26843458790854
RAB29	5117.18099787912	4772.40364954552	4334.17082968444	4752.99619422161	4779.30268713557	5087.97402878698
SLC41A1	4232.20129950114	3949.80313908818	3256.59058838721	4785.00963943632	4812.81813374942	4397.55473419278
PM20D1	7.13693305143532	1.88669841848014	0	0	0	0
SLC26A9	0	0	0	4.00168065183886	1.91516837793451	2.13421729395427
RP4-681L3.2	0	0	0	0	0	0
RAB7B	90.1037797743709	76.4112859484458	84.5586104840887	50.0210081479858	45.0064568814609	71.4962793474681
CTSE	280.124622268836	258.47768333178	229.825966956754	45.0189073331872	13.4061786455416	27.7448248214055
BX571818.1	0	0	0	0	0	0
C1orf186	1.78423326285883	0	0	0	0	0
SNORD60	0	0	0	0	0	0
AVPR1B	0	0	0	0	0	0
RP11-38J22.3	0	0	0	0	0	0
RP11-38J22.2	0	0	1.08408474979601	2.00084032591943	0	0
RP11-38J22.1	1.78423326285883	0	0	0	0	0
FAM72A	778.817819237879	711.285303767014	500.847154405756	1403.58948863248	1399.98808427013	1477.94547606333
SRGAP2	5290.25162437643	4206.39412400148	3560.13431833009	7148.00206434717	7053.56513593279	6914.86403241184
RP11-421E17.4	0	0	0	1.00042016295972	1.91516837793451	0
IKBKE	569.170410851966	784.86654208774	704.655087367406	626.263022012782	566.889839868614	551.695170487179
MIR6769B	0	0	0	0	0	0
C1orf147	4.46058315714707	3.77339683696029	2.16816949959202	6.0025209777583	3.83033675586902	4.26843458790854
RP11-534L20.5	8.92116631429414	0	2.16816949959202	2.00084032591943	1.91516837793451	0
RASSF5	365.76781888606	385.829826579189	349.075289434315	326.136973124867	330.366545193703	235.831010981947
RP11-534L20.4	0	1.88669841848014	0	0	0	0
CH17-76K2.6	0	0	0	0	0	0
EIF2D	5270.62505848498	6022.34135178862	6545.7037192683	5376.25795574551	5291.61022823305	5236.3021307168
RP11-343H5.6	0	2.83004762772022	2.16816949959202	2.00084032591943	9.57584188967254	0
DYRK3	60.6639309372002	99.0516669702075	81.3063562347007	116.048738903327	92.8856663298236	96.0397782279422
MAPKAPK2	11630.5245239453	11694.7001469492	9401.18295023099	12622.3011960627	12346.1329483548	12733.8074843782
RP11-343H5.4	2.67634989428824	0.943349209240072	2.16816949959202	8.00336130367773	0	0
IL10	0	0	1.08408474979601	0	0	0
IL19	5.35269978857649	3.77339683696029	5.42042374898005	4.00168065183886	0	0
IL20	212.323758280201	150.935873478412	191.883000713894	65.0273105923815	58.4126355270025	66.1607361125824
IL24	13.3817494714412	30.1871746956823	26.0180339951042	24.0100839110332	30.6426940469521	24.5434988804741
FCMR	83.858963354365	63.2043970190848	89.9790342330688	49.0205879850261	80.4370718732494	73.6304966414224
RP11-564A8.8	0	0	0	0	1.91516837793451	0
RP11-564A8.4	12.4896328400118	12.2635397201209	36.8588814930643	9.00378146663744	19.1516837793451	13.8724124107028
PIGR	0	1.88669841848014	0	0	0	0
FCAMR	0	0	0	0	0	0
C1orf116	226.597624383071	211.310222869776	231.994136456346	20.0084032591943	16.2789312124433	8.53686917581709
PFKFB2	3757.59525158069	2915.89240576106	2331.86629681122	3682.54661985471	3656.05643347698	3533.1967301413
YOD1	99.024946088665	63.2043970190848	43.3633899918404	104.04369694781	79.4794876842821	85.3686917581709
C4BPB	0	0	0	0	0	0
C4BPA	3.56846652571766	0	0	0	8.61825770070529	2.13421729395427
RP11-164O23.8	0	0	0	0	0	0
RP11-164O23.5	0	0	0	0	0	0
C4BPAP1	0	0	0	0	0	0
RP11-164O23.7	0	0	0	0	0	0
C4BPAP2	0.892116631429414	9.43349209240072	3.25225424938803	0	0.957584188967254	0
RP11-6J21.2	0	0	0	0	0	0
CD55	6160.06534002011	6706.26952848767	6206.38519258215	9873.14658824944	9655.32137735682	10221.833729394
RP11-357P18.2	8.02904968286473	0.943349209240072	0	3.00126048887915	2.87275256690176	0
RP11-357P18.3	0	0	0	0	0	0
CR2	27.6556155743118	22.6403810217617	21.6816949959202	20.0084032591943	7.66067351173803	2.13421729395427
CR1	0	0	0	0	0	0
RP11-78B10.2	0	0	0	0	0	0
CR1L	0	0	0	1.00042016295972	0.957584188967254	0
CD46P1	0	0	0	0	0	0
CDCA4P3	0	0	0	0	0	0
CD46	15521.9372702404	11859.7862585662	9256.99967850812	15086.3360574325	14845.4276815593	14767.7165655166
CDCA4P4	2.67634989428824	0	2.16816949959202	1.00042016295972	0	0
C1orf132	162.365226920153	118.862000364249	98.6517122314368	97.0407558070925	103.419092408463	97.1068868749194
MIR29C	0	0	0	0	0	0
MIR29B2	0	0	0	0	0	0
RP11-328D5.1	0	0	0	0	0	0
CD34	3.56846652571766	1.88669841848014	0	0	1.91516837793451	2.13421729395427
PLXNA2	1336.39071388126	1101.8318763924	972.42402056702	283.1189061176	368.669912752393	313.729942211278
RP11-2P2.1	0	0	0	0	0	0
RP11-565N2.1	0	0	0	0	0	0
RP11-565N2.2	0	0	0	0	0	0
RPS26P13	0	0	0	0	0.957584188967254	0
RP11-459K23.2	0	0	0	0	0	0
RP5-1051D14.1	0	0	0	0	0	0
RP5-1051D14.2	0	0	0	0	0	0
RP11-385M4.1	0	0	0	0	0	0
RP11-385M4.2	0	0	0	0	0	0
RP11-385M4.3	0	0	0	0	0	0
ATP5G2P1	0	0	0	0	0	0
RP11-372M18.1	0	0	0	0	0	0
RP11-372M18.2	0	0	0	0	0	0
MIR205HG	57.0954644114825	92.4482225055271	95.3994579820488	15.0063024443957	18.1940995903778	14.9395210576799
MIR205	0.892116631429414	0.943349209240072	0	0	0	0
RP1-272L16.1	0	0	0	0	0	0
CAMK1G	0	0	0	0	0	0
LAMB3	1651.30788477585	1836.70091039042	1806.08519316015	767.322264990102	838.843749535315	767.251117176561
MIR4260	0	0	0	0	0	0
RP1-28O10.1	0	0	0	0	0	0
G0S2	0	5.66009525544043	4.33633899918404	0	0	0
HSD11B1	0	3.77339683696029	0	0	0	0
ADORA2BP1	0	0	0	0	0	0
TRAF3IP3	1.78423326285883	8.49014288316065	5.42042374898005	8.00336130367773	4.78792094483627	2.13421729395427
C1orf74	201.618358703048	224.517111799137	213.564695709814	280.11764562872	263.335651965995	244.367880157764
IRF6	2280.25010993358	2063.10472060804	1912.32549864016	1752.73612550542	1840.47681119506	1791.67541827461
DIEXF	1302.49028188695	1131.07570187885	977.844444316	1566.65797519492	1464.14622493093	1492.88499712101
SYT14	0	1.88669841848014	0	0	0	0
SERTAD4-AS1	66.9087473572061	97.1649685517274	74.8018477359246	65.0273105923815	51.7095462042317	59.7580842307196
SERTAD4	2133.05086574773	1581.9966238956	1183.82054677724	1739.73066338695	1760.99732351078	1534.50223435312
ST13P19	8.92116631429414	1.88669841848014	9.75676274816408	0	3.83033675586902	2.13421729395427
RP4-667H12.4	0	0	4.33633899918404	1.00042016295972	0	0
HHAT	975.08347815235	922.59552663679	871.604138835991	463.194535450348	426.124964090428	399.098633969449
RNU5A-8P	0	0	2.16816949959202	0	0	0
RP5-879K22.1	0	0	0	0	0	0
KCNH1	12.4896328400118	15.0935873478412	8.67267799836807	108.045377599649	95.7584188967254	89.6371263460794
RP11-75I2.3	0	0	0	0	0	0
IPO8P1	5.35269978857649	1.88669841848014	0	3.00126048887915	5.74550513380352	2.13421729395427
KCNH1-IT1	0	0	0	8.00336130367773	2.87275256690176	8.53686917581709
RP11-543B16.1	41.0373650457531	54.7142541359242	214.64878045961	48.0201678220664	46.9216252593955	27.7448248214055
RP11-543B16.3	0	0	0	0	0	0
RP11-543B16.2	0.892116631429414	1.88669841848014	0	0	0	4.26843458790854
AC092017.1	0	0	0	0	0	0
RCOR3	2604.98056377389	2045.18108563248	1678.16319268422	1869.78528457171	1904.63495185587	2025.3722119626
TRAF5	1429.17084354992	1244.27760698765	973.508105316816	1902.79914994938	2048.27258020096	1977.35232284863
LINC00467	538.838445383366	652.79765279413	797.886375849863	763.320584338263	631.04798052942	717.097010768635
SNX25P1	74.0456804086414	116.975301945769	125.753830976337	62.0260501035024	112.994934298136	85.3686917581709
ARPC3P2	0.892116631429414	0.943349209240072	0	1.00042016295972	0.957584188967254	0
RD3	0	1.88669841848014	0	0	1.91516837793451	0
RP11-359E8.3	0	0	0	0	0	0
SLC30A1	4647.03553311582	3417.75418507678	2724.30497623737	3324.39620151514	3212.69495398514	3357.12380339007
RP11-359E8.5	0	0	2.16816949959202	0	0	0
RP11-354K1.2	0	0	0	0	0	0
RP11-354K1.1	0	0	0	0	0	0
AL356310.1	0	0	0	0	0	0
NEK2	1560.31198837005	1387.66668679215	1297.64944550582	2089.87772042285	2132.53998883007	2047.78149354912
FDPSP8	7.13693305143532	0	0	0	3.83033675586902	2.13421729395427
RP11-122M14.1	1.78423326285883	1.88669841848014	2.16816949959202	2.00084032591943	0	2.13421729395427
RP11-122M14.3	0	0	0	0	0	0
LPGAT1	6742.61750034351	4900.69914200217	3812.72606503256	5937.49366716591	5662.19530936337	5697.29306621093
RN7SL344P	0	0	0	0	0	0
RP11-552D8.1	0	0	0	0	0	0
RP11-565J7.1	0	0	9.75676274816408	0	0.957584188967254	0
INTS7	1953.73542283042	1997.07027596123	1734.53559967361	2507.05292837705	2598.88348885713	2584.53714297862
DTL	1548.71447216146	1415.02381386011	1256.45422501357	3049.28065670121	2980.95958025506	3157.57448640534
RPL21P28	243.54784038023	365.076143975908	648.282680378013	235.098738295533	223.11711602937	203.817751572633
MIR3122	0	0	0	0	0	0
RN7SKP98	0	0	0	1.00042016295972	0	1.06710864697714
RP11-15I11.2	0	0	0	2.00084032591943	3.83033675586902	3.20132594093141
RP11-15I11.3	0	0	0	0	0	0
PPP2R5A	6839.85821316932	6148.75014582679	4954.26730656776	7492.14660040531	7744.94092036715	7854.9867503987
RP11-384C4.6	0	0	0	0	0	0
RP11-384C4.7	0	0	0	0	0	0
RPL23AP18	0	0	0	3.00126048887915	0	1.06710864697714
AL360091.1	0	0	0	0	0.957584188967254	0
SNORA16B	0	0	0	1.00042016295972	5.74550513380352	5.33554323488568
RP11-384C4.2	5.35269978857649	0	3.25225424938803	1.00042016295972	3.83033675586902	0
TMEM206	405.913067300384	457.524366481435	510.60391715392	552.231929953763	523.798551365088	542.091192664385
NENF	783.278402395026	1330.1223850285	2118.3016011014	1197.50293506278	1204.64090972081	1220.77229214184
RP11-61J19.2	0	0	3.25225424938803	0	1.91516837793451	0
RP11-61J19.3	0	0	2.16816949959202	0	3.83033675586902	0
RP11-61J19.5	48.1742980971884	71.6945399022455	70.4655087367406	40.0168065183886	65.1157248497733	85.3686917581709
ATF3	375.581101831783	299.985048538343	336.066272436763	204.085713243782	187.686501037582	210.220403454496
RP11-338C15.5	0	0	0	0	0	0
FAM71A	0	0.943349209240072	0	0	0	0
RP11-338C15.2	0	0	0	0	0	0
RP11-338C15.3	0	1.88669841848014	2.16816949959202	0	0	0
BATF3	1.78423326285883	0	0	0	1.91516837793451	4.26843458790854
RNU6-423P	0	0	0	0	0	0
NSL1	1050.91339182385	933.915717147671	852.090613339663	1268.53276663292	1241.02910890156	1267.72507260884
TATDN3	404.128834037525	394.31996946235	484.585883158816	346.145376384062	369.62749694136	374.555135088975
RP11-348H3.2	1.78423326285883	0	0	0	0	0
SPATA45	5.35269978857649	2.83004762772022	6.50450849877605	5.00210081479858	9.57584188967254	4.26843458790854
FLVCR1-AS1	65.1245140943472	62.2610478098447	89.9790342330688	74.031092059019	73.7339825504786	77.8989312293309
RP11-348H3.4	0	0	0	0	0	0
RP11-348H3.5	0.892116631429414	0	0	0	0.957584188967254	0
FLVCR1	823.42365080935	749.019272136617	599.498866637193	1032.43360817443	982.481377880403	941.189826633834
RP11-348H3.8	0	0.943349209240072	2.16816949959202	0	0	0
VASH2	362.199352360342	210.366873660536	150.687780221645	369.155040132135	350.475813162015	347.877418914546
ANGEL2	1812.78099506457	1529.16906817816	1105.76644479193	1577.66259698747	1629.80828962227	1587.85766670198
RPS6KC1	1496.97170753856	1252.76774987082	1115.52320754009	1460.61343792119	1537.88020748141	1269.85928990279
RPL31P13	0	0	0	0	0	0
RP11-554K11.2	0	0.943349209240072	0	0	0	0
AL592063.1	0	0	0	0	0	0
RP11-323I1.1	0	0	0	0	0	0
PROX1-AS1	0	0	0	0	0	0
LINC00538	0	0	0	0	0	0
PROX1	0	0	0	2.00084032591943	0	0
RP11-478J18.2	0	0	0	0	0	0
SMYD2	2540.74816631097	2873.44169134526	2454.36787353816	1561.65587438012	1581.9290801739	1706.30672651644
RP11-176D17.3	0	0.943349209240072	0	0	0	0
PTPN14	874.274298800826	631.100620981608	495.426730656776	818.343693301048	886.722958983677	819.53944087844
RP11-365D23.4	4.46058315714707	6.6034444646805	6.50450849877605	8.00336130367773	11.491010267607	8.53686917581709
KRT18P12	0	0	0	0	0	0
CENPF	6139.54665749723	4474.30529942566	3574.22742007744	7560.17517148657	7876.12995425567	7294.7547107357
ABHD17AP3	1.78423326285883	0	0	0	1.91516837793451	1.06710864697714
RP11-365D23.2	0	0	0	0	0	0
GAPDHP24	0	0	0	0	0	0
RP11-323K10.1	0	0	0	0	0	0
KCNK2	264.066522903107	210.366873660536	176.705814216749	1933.81217500113	1811.74928552604	1696.70274869365
VDAC1P10	0	0	0	0	0	2.13421729395427
RP11-199H2.2	0	0	0	6.0025209777583	0	0
KCTD3	10460.9596201413	8794.84467774519	6151.09687034256	16800.0557965825	16694.5227504551	15848.6976249044
USH2A	12.4896328400118	9.43349209240072	2.16816949959202	11.0046217925569	5.74550513380352	6.40265188186281
SNORD116	0	0	0	2.00084032591943	0.957584188967254	0
RP5-1111A8.3	0	0	0	0	0	0
RP11-22M7.2	0	0	0	0	0	0
RP5-1099E6.3	0	0	0	0	0	0
MRPS18BP1	0	0	0	0	0	0
ESRRG	97.2407128258062	48.1108096712437	40.1111357424523	62.0260501035024	25.8547731021159	61.8923015246739
GPATCH2	4573.88196933861	3522.46594730243	2967.13996019168	4123.73191171995	3938.54376922232	4204.40806908991
SPATA17	241.763607117371	310.361889839984	334.982187686967	157.065965584675	180.983411714811	117.381951167485
SPATA17-AS1	0	0	0	0	0	0
UBBP2	1.78423326285883	0	2.16816949959202	0	0	0
LINC00210	0	0	0	0	0	0
RP11-152L7.1	0	0	0	0	0	0
RP11-152L7.2	0	0	0	0	0	0
RNU1-141P	0	0	0	0	0	0
RRP15	3117.9476268458	3188.52032723144	3408.36245335865	5465.29535024893	5586.54615843496	5391.03288452849
RP11-224O19.4	0	0	0	0	0	0
RP11-224O19.5	0	1.88669841848014	0	0	0	0
TGFB2-AS1	32.1161987314589	20.7536826032816	21.6816949959202	38.0159661924692	33.5154466138539	35.2145853502455
TGFB2	454.979482029001	293.381604073662	201.639763462058	491.206300013221	445.276647869773	438.581653907603
TGFB2-OT1	0	0	0	0	0	0
C1orf143	0	3.77339683696029	2.16816949959202	2.00084032591943	0	0
NXNP1	0	0	0	0	0	0
RP11-412H9.2	0	0	0	0	0	0
LYPLAL1-AS1	0	0	0	0	0	0
LYPLAL1	1036.63952572098	1211.26038466425	1524.22315821319	1019.42814605595	994.929972336977	1030.82695297991
RIMKLBP2	26.7634989428824	6.6034444646805	0	11.0046217925569	13.4061786455416	13.8724124107028
RP11-135J2.3	7.13693305143532	0	9.75676274816408	11.0046217925569	9.57584188967254	0
RP11-392O17.2	8.92116631429414	14.1502381386011	17.3453559967361	8.00336130367773	1.91516837793451	8.53686917581709
RP11-392O17.1	0	3.77339683696029	0	0	0	0
RP11-95P13.1	3.56846652571766	3.77339683696029	2.16816949959202	0	0	0
RP11-95P13.2	0	0	0	0	0	0
ZC3H11B	35.6846652571766	29.2438254864422	10.8408474979601	40.0168065183886	53.6247145821662	42.6843458790854
AC096643.1	0	0	0	0	0	0
SLC30A10	0	0	0	0	0	2.13421729395427
RNA5SP76	0	0	0	0	0	0
EPRS	17254.4277684763	15685.0673020347	14065.9996286032	20406.5704840523	19921.5814672748	19486.4710024495
BPNT1	4309.8154464355	5010.12765027402	5619.89534294251	3622.52141007713	3724.04491089365	3691.12880989391
IARS2	12957.1019548808	11873.9364967048	10821.3339724638	15600.5520211938	15722.5747986533	15829.4896692588
MIR215	3.56846652571766	2.83004762772022	2.16816949959202	2.00084032591943	1.91516837793451	0
MIR194-1	0	0.943349209240072	0	0	0.957584188967254	0
RPS15AP12	12.4896328400118	7.54679367392058	7.58859324857206	2.00084032591943	6.70308932277078	7.46976052883995
RAB3GAP2	4326.76566243266	3362.09658173162	2964.97179069208	4385.84199441539	4059.19937703219	4135.0460070364
MIR664A	0	0	0	0	0	0
SNORA36B	0	0	0	0	0	0
RP11-568G11.4	0	0.943349209240072	0	6.0025209777583	0	4.26843458790854
RP11-568G11.5	0	0	0	0	0	0
MORF4L1P1	125.788445031547	123.578746410449	97.5676274816408	138.057982488441	135.97695483335	131.254363578188
AURKAPS1	8.92116631429414	1.88669841848014	0	1.00042016295972	0.957584188967254	3.20132594093141
XRCC6P3	0	0	0	0	0	0
RP11-302I18.1	0	0	0	0	0	0
RP11-302I18.3	0	0	0	0	0	0
RP11-410C4.5	0	0	0	0	0	0
RP11-410C4.1	0	0	0	0	0	0
RP11-410C4.2	0	0	0	0	0	0
PRELID3BP1	0	0	0	0	0	0
RP11-410C4.4	0	0	0	0	0	0
MARK1	82.9668467229355	96.2216193424873	62.8769154881685	28.011764562872	42.1337043145592	19.2079556455884
RN7SL464P	0	0	0	0	0	0
AC096640.1	0	0	0	0	0	0
HDAC1P2	0	0	0	0	0	0
C1orf115	653.029374206331	725.435541905615	775.120596104146	465.195375776268	399.312606799345	424.7092414969
MARC2	593.257559900561	660.34444646805	781.625104602923	402.168905509806	431.870469224232	479.131782492734
MARC1	1114.25367265534	1283.89827377574	1464.59849697441	1372.57646358073	1400.94566845909	1583.58923211407
RNU6ATAC35P	1.78423326285883	0	2.16816949959202	0	0	0
RP11-295M18.6	0	0	0	0	0	0
LINC01352	0	0	0	0	0	0
HLX-AS1	0	0	0	0	0	0
HLX	0	1.88669841848014	0	2.00084032591943	0	0
RP11-453O22.1	0	0	0	0	0	0
C1orf140	0	0	0	0	0	0
RP11-103C3.1	0	0	0	0	0	0
RP11-103C3.2	0	0	0	0	0	0
DUSP10	833.236933755073	864.107875663906	712.243680615978	336.141174754465	304.511772091587	293.454877918712
RP11-191N8.2	1.78423326285883	0	0	0	0	0
RNU6-403P	1.78423326285883	0	0	0	0	0
RP11-815M8.1	4.46058315714707	3.77339683696029	9.75676274816408	2.00084032591943	0	0
RP11-400N13.2	1.78423326285883	0.943349209240072	0	0	1.91516837793451	0
AC092765.1	0	0	0	0	0	0
RP11-400N13.3	0	0	0	0	0	0
RP11-400N13.1	0	0	0	0	0	0
QRSL1P2	0	0	0	0	0	0
RP11-358H9.1	0	0	0	0	0	0
CICP13	0	0	0	0	0	4.26843458790854
RP11-378J18.9	41.9294816771825	19.8103333940415	16.2612712469401	22.0092435851138	24.8971889131486	34.1474767032683
RNU6-791P	0	0	0	0	0	0
RP11-378J18.10	1.78423326285883	7.54679367392058	0	0	0	0
HHIPL2	248.008423537377	215.083619706736	216.816949959202	125.052520369964	148.425549289924	133.388580872142
TAF1A	437.137149400413	336.775667698706	320.889085939619	462.194115287389	469.216252593954	438.581653907603
TAF1A-AS1	155.228293868718	124.522095619689	184.294407465322	160.067226073555	166.619648880302	149.395210576799
MIA3	4550.68693692144	3560.19991567203	2555.18775526919	4688.96930379219	4734.2962302541	4317.52158566949
RP11-378J18.6	1.78423326285883	0	4.33633899918404	0	0	3.20132594093141
RP11-378J18.8	25.871382311453	45.2807620435235	22.7657797457162	50.0210081479858	26.8123572910831	41.6172372321083
AIDA	4164.40043551251	3213.99075588093	2174.67400809079	4832.02938709543	4863.57009576468	4838.27060539433
BROX	9912.30789181222	8002.43134198353	7788.06484253453	7348.08609693911	7094.74125605839	7726.93371276144
FAM177B	12.4896328400118	7.54679367392058	3.25225424938803	2.00084032591943	0.957584188967254	4.26843458790854
RP11-452F19.3	155.228293868718	278.288016725821	433.633899918404	112.047058251488	155.128638612695	125.918820343302
RP11-455P21.3	0	2.83004762772022	1.08408474979601	0	3.83033675586902	1.06710864697714
DISP1	599.502376320567	564.122827125563	505.18349340494	366.153779643256	362.924407618589	340.407658385706
NDUFB1P2	5.35269978857649	0	0	6.0025209777583	0	1.06710864697714
TLR5	340.788553206036	278.288016725821	275.357526448186	221.092856014097	228.862621163174	212.35462074845
RP11-239E10.2	0	0	0	0	0	0
RP11-239E10.3	0	0	0	0	0	0
SUSD4	1485.37419132998	1600.8636080804	1733.45151492382	1500.63024443957	1616.40211097672	1499.28764900288
RNU4-57P	0	0	0	0	0	0
CCDC185	16.0580993657295	9.43349209240072	18.4294407465322	6.0025209777583	17.2365154014106	16.006629704657
CAPN8	1018.79719309239	873.541367756307	1011.45107155968	943.396213671012	832.140660212544	708.560141592818
SNRPEP10	0	0	0	0	0	0
RNU6-1248P	0	0	0	0	0	0
CAPN2	9080.85519132001	9865.54603023267	8943.69918581707	4412.85333881531	4240.182788747	4359.1388229016
TP53BP2	3223.21738935447	2730.99596075001	2240.80317782835	3058.28443816785	3092.99693036423	3105.28616270346
PHBP11	0	0	0	0	0	0
ACTBP11	0	0	0	0	0	0
CICP5	0	3.77339683696029	0	2.00084032591943	1.91516837793451	0
GTF2IP20	567.386177589108	569.782922381003	460.736018663304	519.218064576093	496.028609885038	630.661210363487
RNU6-1319P	0	0.943349209240072	0	0	0	0
RP11-504P24.3	440.705615926131	337.719016907946	284.030204446554	152.063864769877	106.291844975365	178.207144045182
RP11-504P24.9	25.871382311453	22.6403810217617	0	17.0071427703152	15.3213470234761	12.8053037637256
RP11-504P24.5	8.92116631429414	3.77339683696029	8.67267799836807	4.00168065183886	4.78792094483627	1.06710864697714
RN7SKP49	0	0	0	0	0	0
FBXO28	3640.72797286344	3147.01296202488	2631.07368775491	4103.72350846076	3636.90474969763	3934.4295814047
RP11-365O16.1	3.56846652571766	0.943349209240072	4.33633899918404	2.00084032591943	0	2.13421729395427
DEGS1	2042.05496934193	2143.28940339344	2396.91138179898	2497.04872674745	2348.95401553667	2447.94723616555
RP11-365O16.3	0	0	0	0	0	0
RP11-365O16.6	0.892116631429414	2.83004762772022	7.58859324857206	5.00210081479858	1.91516837793451	0
NVL	2081.30810112482	1986.69343465959	1702.01305717973	2772.16427156137	2943.61379688534	2757.40874378892
MIR320B2	4.46058315714707	5.66009525544043	5.42042374898005	1.00042016295972	2.87275256690176	2.13421729395427
RP11-365O16.5	1.78423326285883	0	0	0	0	0
